納品番号	FBA15CZT5673
納品名	FBA (2022/02/22 14:18) - 2
納品プラン番号	PLN1R4QKMK
納品先	TPF4
SKU 合計	6
商品合計数	112

SKU	商品名	ASIN	FNSKU	製品コード	コンディション	梱包	梱包種類	ラベル貼付	同梱
JC-9CLM-Q8BL	【Smart-KM】G022 モニター台 机上台 モニタースタンド 4 USBポート付き キーボード収納 アルミ合金製ブラケット デスク 卓上 収納整理 便利	B07SR6GSLT	X000YPEVHT	UPC: 703556063351	新品	不要	"--"	出品者	18
6H-040M-0Z6H	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バージョン全適応） (ブラック)	B077WJ3XKY	X000YPFS2V	UPC: 680577732889	新品	不要	"--"	出品者	17
AZ-KB9V-WOXZ	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バージョン全適応） (ブラウン)	B08QDLTXNP	X000YPFS7L	UPC: 703556069148	新品	不要	"--"	出品者	28
IR-I1X3-ET6M	【Smart-KM】C034 ミニ充電器 アップルウォッチ充電器 置くだけ充電パッド 急速充電対応 Wireless PowerPort ワイヤレスチャージャー アップルウォッチ Apple iWatch シリーズ 4/3/2/1全対応 (白)	B07S4K7DXF	X000YPFV3R	UPC: 703556063184	新品	不要	"--"	出品者	10
O6-48G1-BEO9	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バージョン全適応） (深いブルー)	B077WKV76K	X000YPEU5R	UPC: 680577732896	新品	不要	"--"	出品者	37
TF-2OKT-36TG	【Smart-KM】G020 タブレット/スマホ スタンド 折りたたみ式 角度調整可能 Kindle, iPad, iPad mini, iPhone, Nexus 7等 (ブラック)	B07S7M5PXD	X000YPFKG5	--	新品	不要	"--"	出品者	2
