納品番号	FBA15D3J7N5G
納品名	FBA (2022/06/22 20:37) - 1
納品プラン番号	PLN1SHP43H
納品先	NRT5
SKU 合計	33
商品合計数	110

SKU	商品名	ASIN	FNSKU	製品コード	コンディション	梱包	梱包種類	ラベル貼付	同梱
JW-V3Y7-VVWA	【Smart-Bear】W001 子供の靴下 ソックス 綿 メッシュ素材 薄型 春夏適用 通学 男の子 女の子 キッズ 通園 通学 5足セット (L)	B0888BTMJQ	X000UMZPWB	UPC: 703556067625	新品	不要	"--"	出品者	3
L3-JQ85-GRB6	【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, ブルー鹿)	B07ZDDNJXQ	X000SYG8FJ	UPC: 703556065867	新品	不要	"--"	出品者	1
LR-3KLG-FCBD	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (三色セットB)	B09P8V2ZC7	X000ZN6XDP	UPC: 703556070113	新品	不要	"--"	出品者	4
LV-LGP7-RH5F	【Smart-bear】T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (L, ピンク)	B07RQ5TWY8	X000RJ3N2B	UPC: 703556062330	新品	不要	"--"	出品者	5
LW-8PD5-8DC1	【Smart-bear】T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XXL, ピンク)	B07RS9PZVZ	X000RKI7FX	UPC: 703556062354	新品	不要	"--"	出品者	5
SE-6APE-EDI4	【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, M)	B0782VLBQ7	X000WRDPNZ	UPC: 680577733565	新品	不要	"--"	出品者	10
SX-5OGR-3BLH	[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_19_point_0_centimeters)	B089XT4HBK	X000UXZN09	UPC: 703556068493	新品	不要	"--"	出品者	2
T6-G4A1-RR8E	【Smart-Bear】T013 キッズ レインコート 男の子 子供用 レインウェア 雨具 小学生 レインポンチョ 防水 防風 収納ポーチ付 梅雨対策 通園 通学 入園 (XXL)	B0B3LR181Y	X00111636R	UPC: 703556070519	新品	不要	"--"	出品者	2
T8-L5ZN-T8OW	【Smart-Bear】T013 キッズ レインコート 男の子 子供用 レインウェア 雨具 小学生 レインポンチョ 防水 防風 収納ポーチ付 梅雨対策 通園 通学 入園 (M)	B0B3LJ11Q7	X001115LN3	UPC: 703556070489	新品	不要	"--"	出品者	2
UC-ZL16-GS2Z	【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (120cm, バス柄)	B09NSMQLBW	X000ZKDVVP	UPC: 703556070069	新品	不要	"--"	出品者	1
WJ-Q5ML-D1TD	【Smart-Bear】T013 キッズ レインコート 男の子 子供用 レインウェア 雨具 小学生 レインポンチョ 防水 防風 収納ポーチ付 梅雨対策 通園 通学 入園 (XL)	B0B3LWL1FQ	X001115LMT	UPC: 703556070502	新品	不要	"--"	出品者	2
Y0-3WF8-8RHS	【Smart-Bear】W007 子供の靴下 ソックス 夏 メッシュ素材 可愛い お姫様 学生用 通園 通学 男女兼用 吸湿 通気 5足セット (XL, 男)	B093G52XGN	X000XK8DDN	UPC: 703556069254	新品	不要	"--"	出品者	1
